abs_b_deg,abs_c_deg,pass_num,accepted,probe_tool_number,calibration_offset,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_error_mm,v_center_error_mm,u_raw_span_mm,v_raw_span_mm,u_corr_diam_mm,v_corr_diam_mm
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.611916,317.947679,-858.859854,-0.070205,-0.035000,36.002198,35.942267,30.271264,30.211333
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.646838,317.965595,-858.864524,0.000211,-0.000833,36.006365,35.947267,30.275431,30.216333
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.629159,317.983227,-858.895782,-0.045363,-0.036308,35.952514,35.939251,30.221580,30.208317
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.418180,318.183669,-858.926885,0.264167,-0.401667,35.880601,35.928934,30.149667,30.198000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.553181,317.982835,-858.919552,0.005833,0.000000,35.890601,35.928934,30.159667,30.198000
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.570847,317.973253,-858.911868,0.035205,-0.019167,36.012198,35.940601,30.281264,30.209667
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.590815,317.967419,-858.911363,0.003538,0.007500,36.013865,35.928934,30.282931,30.198000
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.590271,317.939586,-858.926114,-0.049389,0.001250,35.956387,35.886434,30.225453,30.155500
10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.590607,317.914226,-858.920164,-0.003962,-0.002083,35.943865,35.893101,30.212931,30.162167
10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.626988,317.914226,-858.902107,-0.078545,0.000000,36.049698,35.942267,30.318764,30.211333
10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.664865,317.919226,-858.897326,0.001872,-0.010000,36.050531,35.940601,30.319597,30.209667
10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.632838,317.971214,-858.903542,-0.097633,-0.062592,35.916837,35.947084,30.185903,30.216150
10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.600582,318.020197,-858.897642,-0.001462,-0.002733,35.916568,35.938101,30.185634,30.207167
-10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.601260,318.008114,-858.914649,-0.003955,-0.024167,36.051365,35.932267,30.320431,30.201333
-10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.600175,317.997905,-858.914200,0.002385,0.003750,36.054045,35.926434,30.323111,30.195500
-10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.610283,317.964663,-858.881312,-0.053122,-0.019583,35.929698,35.884768,30.198764,30.153834
-10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.620491,317.938792,-858.886924,0.000628,-0.000833,35.925531,35.885601,30.194597,30.154667
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.660804,317.953375,-858.864619,-0.071039,-0.029167,36.007198,35.937267,30.276264,30.206333
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.695497,317.972959,-858.871786,0.000628,-0.010000,36.005531,35.933934,30.274597,30.203000
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.673996,317.991050,-858.899791,-0.046455,-0.044267,35.958662,35.941435,30.227728,30.210501
-10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.658945,318.016598,-858.901946,-0.003358,0.014009,35.956207,35.939020,30.225273,30.208086
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.449222,318.192627,-858.938552,0.326250,-0.383750,35.883101,35.921434,30.152167,30.190500
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.437555,318.177627,-858.941885,0.302917,-0.413750,35.879768,35.918101,30.148834,30.187167
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.587972,317.971169,-858.934552,-0.002083,0.000833,35.888101,35.927267,30.157167,30.196333
30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.619097,317.931377,-858.905930,0.024366,-0.079583,35.920803,35.929768,30.189869,30.198834
30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.632900,317.885127,-858.905792,0.001866,-0.012917,35.922470,35.928101,30.191536,30.197167
30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.602574,317.926610,-858.938110,0.106290,0.058333,35.926955,35.887268,30.196021,30.156334
30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.573639,317.973817,-858.958197,-0.001974,0.000000,35.926816,35.888934,30.195882,30.158000
30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.573698,317.919395,-858.930861,-0.028086,0.107917,35.905707,35.943100,30.174773,30.212166
30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.582809,317.864765,-858.923319,0.003532,0.000417,35.915803,35.943100,30.184869,30.212166
30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.556932,317.986585,-858.894121,-0.241834,-0.055464,35.885983,35.924299,30.155049,30.193365
30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.528572,318.092538,-858.835246,-0.001348,0.004771,35.876402,35.941435,30.145468,30.210501
-30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.546591,318.032538,-858.878323,-0.011865,-0.120000,35.912470,35.925601,30.181536,30.194667
-30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.540434,317.973579,-858.877621,0.003134,0.002083,35.915803,35.924767,30.184869,30.193833
-30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.566181,317.989915,-858.796669,0.108968,-0.053334,35.879137,35.888934,30.148203,30.158000
-30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.591807,318.036596,-858.771235,-0.000525,0.002083,35.883483,35.889768,30.152549,30.158834
-30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.627474,318.026927,-858.791518,-0.086032,0.017500,35.922192,35.944278,30.191258,30.213344
-30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.668148,318.021496,-858.809574,0.000169,-0.002040,35.923205,35.943360,30.192271,30.212426
-30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.619599,318.007226,-858.863247,-0.031171,-0.094339,35.926081,35.938934,30.195147,30.208000
-30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.572889,318.023839,-858.866797,-0.000199,0.000000,35.926637,35.936118,30.195703,30.205184
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.571639,317.994464,-858.926130,-0.002500,-0.058750,35.888934,35.928101,30.158000,30.197167
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.571222,317.965505,-858.925464,0.001667,0.000833,35.887268,35.932267,30.156334,30.201333
50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.639894,317.888214,-858.900803,0.048346,-0.154583,35.882851,35.924767,30.151917,30.193833
50.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.649196,317.810713,-858.925959,0.001026,-0.000416,35.877851,35.924767,30.146917,30.193833
50.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.585735,317.900586,-858.939905,0.138853,0.121250,35.925531,35.889768,30.194597,30.158834
50.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.525319,317.947066,-858.987324,-0.004807,-0.000417,35.926184,35.891435,30.195250,30.160501
50.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.398689,317.880191,-858.922829,0.066442,0.133750,35.887018,35.943101,30.156084,30.212167
50.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.372026,317.813316,-858.946627,0.005013,0.000000,35.891185,35.940600,30.160251,30.209666
50.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.378858,318.125893,-858.949598,-0.396981,0.019334,35.867608,35.930936,30.136674,30.200002
50.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.383399,318.244080,-858.791223,0.001679,-0.004583,35.864928,35.939596,30.133994,30.208662
-50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.382660,318.101164,-858.782829,0.014064,-0.285833,35.911365,35.925601,30.180431,30.194667
-50.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.385809,317.958664,-858.778882,-0.005609,0.000833,35.918685,35.935600,30.187751,30.204666
-50.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.444398,318.144204,-858.728888,0.317071,-0.120000,35.865351,35.887267,30.134417,30.156333
-50.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.506064,318.234925,-858.599832,-0.003436,-0.003333,35.868031,35.893934,30.137097,30.163000
-50.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.597298,318.139301,-858.630581,-0.165936,0.191250,35.859338,35.943100,30.128404,30.212166
-50.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.655739,318.042634,-858.690963,-0.004269,0.002083,35.868031,35.956434,30.137097,30.225500
-50.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.582452,317.953505,-858.768447,-0.000846,-0.140927,35.939931,35.939768,30.208997,30.208834
-50.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.508541,317.956636,-858.766220,0.001981,-0.001250,35.937611,35.925413,30.206677,30.194479
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.532708,317.959345,-858.928053,0.048333,0.005417,35.907268,35.926434,30.176334,30.195500
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.557083,317.964970,-858.928220,0.000417,0.005833,35.871434,35.930601,30.140500,30.199667
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.551666,317.966636,-858.925887,-0.010417,0.009167,35.893101,35.918934,30.162167,30.188000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.546249,317.973720,-858.926886,-0.000417,0.005000,35.893101,35.927267,30.162167,30.196333
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.588545,317.939921,-858.910387,-0.067917,-0.084583,35.954767,35.871434,30.223833,30.140500
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.626254,317.905546,-858.907220,-0.000833,0.009167,35.953934,35.892268,30.223000,30.161334
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.414639,318.178669,-858.933552,0.257083,-0.411667,35.884768,35.928934,30.153834,30.198000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.544222,317.974085,-858.924552,0.002083,0.002500,35.893101,35.925601,30.162167,30.194667
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.591297,317.941057,-858.910552,-0.065417,-0.094167,35.959767,35.892268,30.228833,30.161334
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.633797,317.902099,-858.907385,-0.012500,0.009167,35.940601,35.912268,30.209667,30.181334
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.648380,317.931265,-858.890885,-0.029167,-0.058333,35.882588,35.927250,30.151654,30.196316
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.663036,317.960216,-858.890219,0.000417,0.000414,35.879128,35.924754,30.148194,30.193820
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.636575,317.997011,-858.903719,-0.073910,-0.052908,35.951754,35.956434,30.220820,30.225500
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.609499,318.031506,-858.902219,0.004760,-0.001254,35.967427,35.956425,30.236493,30.225491
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.581165,318.003381,-858.924885,-0.056667,-0.056250,35.877268,35.931434,30.146334,30.200500
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.548040,317.975881,-858.923385,-0.009583,0.001250,35.891434,35.928101,30.160500,30.197167
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.567449,317.952340,-858.915161,0.038449,-0.047083,36.034045,35.928101,30.303111,30.197167
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.586147,317.928590,-858.923740,0.001872,-0.000416,36.037198,35.924768,30.306264,30.193834
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.602660,317.914002,-858.931572,-0.021383,-0.034166,35.935689,35.890602,30.204755,30.159668
10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.620287,317.900783,-858.931146,-0.006135,-0.001250,35.939878,35.891434,30.208944,30.160500
10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.642828,317.905158,-858.905376,-0.053883,-0.008588,36.030689,35.944076,30.299755,30.213142
10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.666726,317.910310,-858.902996,0.004789,-0.000579,36.029068,35.931392,30.298134,30.200458
10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.628266,317.962502,-858.908390,-0.101225,-0.077733,35.917355,35.941434,30.186421,30.210500
10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.589932,318.017434,-858.901504,-0.009378,-0.000071,35.931994,35.945459,30.201060,30.214525
-10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.581691,317.989726,-858.924316,-0.023539,-0.055417,36.032198,35.929767,30.301264,30.198833
-10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.570918,317.962643,-858.925573,0.002295,0.001250,36.032198,35.929767,30.301264,30.198833
-10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.594439,317.932314,-858.888780,-0.046027,-0.046250,35.937176,35.893101,30.206242,30.162167
-10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.617276,317.910988,-858.896136,0.001878,0.000417,35.941365,35.893101,30.210431,30.162167
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.651325,317.935808,-858.875244,-0.058876,-0.049167,36.037874,35.940601,30.306940,30.209667
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.681201,317.960679,-858.880709,-0.001455,-0.000417,36.041365,35.936434,30.310431,30.205500
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.648169,317.982591,-858.906692,-0.050622,-0.064799,35.940734,35.938934,30.209800,30.208000
-10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.615777,318.008576,-858.909871,-0.002885,-0.001725,35.947873,35.939452,30.216939,30.208518
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.588693,317.992118,-858.924205,-0.054167,-0.032917,35.912268,35.924767,30.181334,30.193833
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.557860,317.974826,-858.922705,-0.007500,-0.001667,35.890601,35.927267,30.159667,30.196333
30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.587104,317.928368,-858.901654,0.031449,-0.092917,35.931637,35.933101,30.200703,30.202167
30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.609300,317.881701,-858.896742,0.001776,-0.000416,35.927650,35.929768,30.196716,30.198834
30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.592219,317.914262,-858.928397,0.090268,0.038333,35.915665,35.890600,30.184731,30.159666
30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.572820,317.954830,-858.948545,0.003532,0.000000,35.930803,35.892268,30.199869,30.161334
30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.568984,317.904716,-858.915620,-0.026558,0.102084,35.916537,35.943476,30.185603,30.212542
30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.577728,317.857495,-858.910101,0.002678,-0.005323,35.920008,35.938288,30.189074,30.207354
30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.550506,317.990069,-858.894809,-0.245496,-0.055370,35.885803,35.936340,30.154869,30.205406
30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.522217,318.094837,-858.825049,-0.008434,0.002963,35.881678,35.940237,30.150744,30.209303
-30.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.530247,318.030254,-858.871003,-0.030199,-0.129167,35.914137,35.928934,30.183203,30.198000
-30.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.518370,317.965671,-858.879380,0.001558,0.000000,35.920983,35.928933,30.190049,30.197999
-30.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.552221,317.981200,-858.799880,0.106121,-0.070000,35.874831,35.892268,30.143897,30.161334
-30.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.587035,318.027728,-858.772590,0.001141,0.000834,35.878123,35.892268,30.147189,30.161334
-30.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.624152,318.018978,-858.790730,-0.085199,0.017500,35.925248,35.943590,30.194314,30.212656
-30.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.662809,318.011923,-858.809500,0.001259,0.001667,35.928998,35.945257,30.198064,30.214323
-30.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.618980,318.002280,-858.861401,-0.034623,-0.091796,35.945207,35.939021,30.214273,30.208087
-30.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.571366,318.022756,-858.869718,-0.006449,0.000704,35.937748,35.942181,30.206814,30.211247
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.555115,317.994423,-858.925718,-0.032500,-0.056667,35.893934,35.930601,30.163000,30.199667
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.547199,317.967756,-858.925884,0.016667,0.003333,35.897268,35.913934,30.166334,30.183000
50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.612915,317.887547,-858.902887,0.048019,-0.160416,35.865531,35.926434,30.134597,30.195500
50.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.635787,317.807547,-858.916989,0.000936,0.000417,35.869698,35.929767,30.138764,30.198833
50.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.573806,317.894030,-858.926750,0.128801,0.120417,35.913967,35.888101,30.183033,30.157167
50.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.513535,317.936650,-858.973412,-0.004571,0.000834,35.913685,35.892268,30.182751,30.161334
50.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.401233,317.871753,-858.911526,0.051301,0.126250,35.906736,35.934768,30.175802,30.203834
50.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.371145,317.810981,-858.929086,0.015103,-0.003999,35.901569,35.936434,30.170635,30.205500
50.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.371226,318.129279,-858.943297,-0.390192,0.002998,35.866184,35.933935,30.135250,30.203001
50.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.371452,318.254553,-858.792081,-0.001199,0.005249,35.863812,35.941769,30.132878,30.210835
-50.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.379946,318.099137,-858.792134,0.012071,-0.310834,35.893685,35.927267,30.162751,30.196333
-50.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.367817,317.943512,-858.776571,-0.000846,-0.000417,35.914518,35.929768,30.183584,30.198834
-50.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.442383,318.119434,-858.721141,0.309339,-0.151250,35.872121,35.888101,30.141187,30.157167
-50.000000,90.000000,2.000000,1.000000,3.000000,0.134533,357.516405,318.218726,-858.603957,0.000821,0.002500,35.876184,35.895601,30.145250,30.164667
-50.000000,180.000000,1.000000,0.000000,3.000000,0.134533,357.598450,318.126065,-858.640804,-0.164596,0.179677,35.859938,35.927268,30.129004,30.196334
-50.000000,180.000000,2.000000,1.000000,3.000000,0.134533,357.664480,318.034160,-858.692123,0.000314,0.009779,35.855118,35.944513,30.124184,30.213579
-50.000000,270.000000,1.000000,0.000000,3.000000,0.134533,357.587490,317.952457,-858.767899,-0.012186,-0.148333,35.927611,35.941622,30.196677,30.210688
-50.000000,270.000000,2.000000,1.000000,3.000000,0.134533,357.512473,317.956960,-858.775523,-0.006563,0.001122,35.916364,35.936689,30.185430,30.205755
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.528098,317.957376,-858.928190,0.031250,0.000833,35.868101,35.922267,30.137167,30.191333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.538723,317.965085,-858.925856,-0.010000,0.014583,35.888935,35.926434,30.158001,30.195500
60.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.569989,317.863418,-858.907638,0.001558,-0.203333,35.885624,35.943934,30.154690,30.213000
60.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.571915,317.767585,-858.910279,0.000634,0.011666,35.884137,35.925601,30.153203,30.194667
60.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.539334,317.863413,-858.935216,0.137014,0.069167,35.906377,35.913934,30.175443,30.183000
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.425888,318.172002,-858.936885,0.279583,-0.425000,35.903101,35.908934,30.172167,30.178000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.563389,317.962210,-858.923719,-0.004583,0.005417,35.889768,35.928101,30.158834,30.197167
60.000000,0.000000,1.000000,0.000000,3.000000,0.134533,357.581855,317.862835,-858.913339,-0.002282,-0.198750,35.871637,35.924768,30.140703,30.193834
60.000000,0.000000,2.000000,1.000000,3.000000,0.134533,357.582676,317.765960,-858.910722,-0.000199,0.005000,35.884137,35.925601,30.153203,30.194667
60.000000,90.000000,1.000000,0.000000,3.000000,0.134533,357.540706,317.862563,-858.934487,0.139008,0.078333,35.887390,35.892268,30.156456,30.161334
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.903391,324.222002,-858.940156,0.834583,-0.125000,35.891434,35.902267,30.160500,30.171333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.321516,324.158669,-858.911990,0.001667,-0.001667,35.892268,35.943934,30.161334,30.213000
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.344016,324.121585,-858.893823,-0.074167,-0.045000,35.932267,35.967268,30.201333,30.236334
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.367141,324.083252,-858.891490,-0.002500,-0.001250,35.930601,35.966434,30.199667,30.235500
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.409008,324.118871,-858.880823,-0.083093,-0.071250,35.893774,35.949785,30.162840,30.218851
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.448951,324.154063,-858.875156,0.003927,0.000836,35.892108,35.942281,30.161174,30.211347
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.412916,324.185970,-858.884489,-0.063093,-0.072081,35.929094,35.896421,30.198160,30.165487
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.377297,324.219183,-858.882156,-0.003653,0.000835,35.927267,35.897255,30.196333,30.166321
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.351047,324.188975,-858.911489,-0.052500,-0.060417,35.890601,35.944768,30.159667,30.213834
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.323963,324.158558,-858.912489,-0.001667,-0.000417,35.887268,35.943101,30.156334,30.212167
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.318787,324.153350,-858.895702,-0.014795,-0.010416,35.973865,35.943101,30.242931,30.212167
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.311363,324.148350,-858.896293,-0.001878,0.000417,35.971365,35.941434,30.240431,30.210500
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.338030,324.116744,-858.912079,-0.056461,-0.053333,35.947513,35.965600,30.216579,30.234666
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.909015,324.219502,-858.939185,0.845833,-0.130000,35.888934,35.902267,30.158000,30.171333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.329224,324.153877,-858.913518,-0.005417,-0.001250,35.888101,35.944767,30.157167,30.213833
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.349218,324.117844,-858.896185,-0.071747,-0.040000,35.932427,35.962268,30.201493,30.231334
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.369011,324.081137,-858.892185,-0.001667,0.000417,35.933934,35.964768,30.203000,30.233834
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.411143,324.119058,-858.885685,-0.084583,-0.075833,35.894128,35.945583,30.163194,30.214649
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.451945,324.156356,-858.880018,0.002420,0.001243,35.895121,35.939763,30.164187,30.208829
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.415278,324.187190,-858.888518,-0.061427,-0.073335,35.927107,35.897263,30.196173,30.166329
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.378407,324.219898,-858.891185,-0.003910,-0.000417,35.926754,35.898083,30.195820,30.167149
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.351324,324.190940,-858.915518,-0.054167,-0.057917,35.887268,35.943101,30.156334,30.212167
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.324240,324.161773,-858.912351,0.000000,-0.000417,35.888934,35.941434,30.158000,30.210500
10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.318300,324.155731,-858.901354,-0.016135,-0.012083,35.971545,35.943101,30.240611,30.212167
10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.311383,324.150522,-858.899494,0.001455,0.001667,35.969698,35.943934,30.238764,30.213000
10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.337252,324.117411,-858.915839,-0.059547,-0.051250,35.950035,35.964767,30.219101,30.233833
10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.363583,324.086846,-858.908957,-0.004378,-0.001250,35.953031,35.966434,30.222097,30.235500
10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.394861,324.115677,-858.882480,-0.067880,-0.057175,36.038369,35.947267,30.307435,30.216333
10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.423073,324.144554,-858.876845,0.009788,-0.000417,36.039698,35.946434,30.308764,30.215500
10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.390757,324.193722,-858.888627,-0.089378,-0.063333,35.954698,35.899300,30.223764,30.168366
10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.358663,324.238979,-858.882580,-0.002486,-0.001504,35.956545,35.899626,30.225611,30.168692
-10.000000,0.000000,1.000000,0.000000,3.000000,0.134533,469.336786,324.216896,-858.897641,-0.047705,-0.044166,36.068865,35.942267,30.337931,30.211333
-10.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.312617,324.194396,-858.902107,-0.001038,-0.000833,36.063865,35.942267,30.332931,30.211333
-10.000000,90.000000,1.000000,0.000000,3.000000,0.134533,469.338371,324.152001,-858.872561,-0.072626,-0.051667,35.952040,35.963934,30.221106,30.233000
-10.000000,90.000000,2.000000,1.000000,3.000000,0.134533,469.363867,324.115109,-858.877572,-0.001365,0.000833,35.949878,35.963934,30.218944,30.233000
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.397683,324.154535,-858.855832,-0.062131,-0.079167,35.971365,35.943934,30.240431,30.213000
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.912557,324.230335,-858.947581,0.852917,-0.108333,35.893101,35.902267,30.162167,30.171333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,469.337974,324.177210,-858.921914,-0.002083,0.002083,35.891434,35.943101,30.160500,30.212167
-10.000000,180.000000,1.000000,0.000000,3.000000,0.134533,469.392933,324.190572,-858.862397,-0.083190,-0.025775,35.959563,35.941750,30.228629,30.210816
-10.000000,180.000000,2.000000,1.000000,3.000000,0.134533,469.434988,324.203467,-858.869092,-0.001771,0.001566,35.958031,35.945399,30.227097,30.214465
-10.000000,270.000000,1.000000,0.000000,3.000000,0.134533,469.411683,324.213258,-858.898969,-0.028966,-0.047241,35.944045,35.897383,30.213111,30.166449
-10.000000,270.000000,2.000000,1.000000,3.000000,0.134533,469.387221,324.227194,-858.900735,0.001867,-0.000417,35.945711,35.900169,30.214777,30.169235
